id,sales
3007319,75.04713
3007320,1643.2361
3007321,17.229975
3007322,20.11853
3007323,4.635819
3007324,-0.014504969
3007325,5.0329547
3007326,2920.3362
3007327,-0.07844424
3007328,505.27515
3007329,15.095484
3007330,842.7063
3007331,890.8605
3007332,225.61295
3007333,149.82497
3007334,136.26407
3007335,2995.0945
3007336,27.690557
3007337,0.979594
3007338,13.907273
3007339,17.81978
3007340,0.22661507
3007341,301.40778
3007342,23.295837
3007343,25.807207
3007344,1.3772593
3007345,181.37885
3007346,9.246728
3007347,396.9486
3007348,323.5431
3007349,7.932207
3007350,11.075637
3007351,457.41254
3007352,67.07274
3007353,2525.6187
3007354,-0.050887942
3007355,28.364422
3007356,5.521359
3007357,0.19348991
3007358,3.614089
3007359,4703.9814
3007360,0.18166196
3007361,355.35876
3007362,21.496504
3007363,2178.3394
3007364,636.2821
3007365,291.93707
3007366,202.71295
3007367,164.27428
3007368,5702.9507
3007369,16.07829
3007370,1.3684175
3007371,18.830091
3007372,39.99581
3007373,0.22013187
3007374,375.14926
3007375,0.34791112
3007376,0.42573643
3007377,6.735947
3007378,116.99111
3007379,3.597435
3007380,149.24641
3007381,428.05515
3007382,4.638023
3007383,9.812946
3007384,214.64107
3007385,50.97678
3007386,1065.0616
3007387,0.027341723
3007388,9.289214
3007389,7.9759016
3007390,0.17261732
3007391,7.8614044
3007392,3960.334
3007393,0.08422792
3007394,584.06683
3007395,19.110209
3007396,1341.2726
3007397,900.41956
3007398,257.946
3007399,177.14684
3007400,183.40808
3007401,3553.5488
3007402,36.424484
3007403,1.345871
3007404,28.546677
3007405,36.22233
3007406,0.24348557
3007407,371.3233
3007408,19.008877
3007409,25.985464
3007410,10.109787
3007411,239.91142
3007412,14.081264
3007413,271.93088
3007414,528.28467
3007415,13.55492
3007416,11.167107
3007417,246.50215
3007418,63.785515
3007419,2270.9766
3007420,0.28048813
3007421,7.1411324
3007422,4.2646856
3007423,0.0053771734
3007424,6.2759156
3007425,3353.6416
3007426,0.028892398
3007427,533.4117
3007428,14.490575
3007429,848.4377
3007430,837.1594
3007431,195.72795
3007432,183.6688
3007433,139.44261
3007434,2719.1895
3007435,47.721016
3007436,0.96766114
3007437,17.368078
3007438,26.949326
3007439,0.13067949
3007440,286.80563
3007441,26.502888
3007442,44.938313
3007443,12.489191
3007444,196.28932
3007445,13.948127
3007446,290.436
3007447,345.4468
3007448,11.143988
3007449,11.433597
3007450,291.77847
3007451,69.92094
3007452,2719.9536
3007453,0.027005076
3007454,15.749512
3007455,5.013307
3007456,-0.02469039
3007457,3.2199125
3007458,5286.5767
3007459,0.0070738792
3007460,561.5052
3007461,20.29147
3007462,1208.9413
3007463,697.789
3007464,284.50177
3007465,203.04893
3007466,109.74287
3007467,4594.162
3007468,10.566331
3007469,0.070154905
3007470,16.42907
3007471,23.618715
3007472,-0.039176106
3007473,252.19612
3007474,-0.09546006
3007475,11.083978
3007476,1.6588435
3007477,181.74065
3007478,3.6808367
3007479,193.65816
3007480,339.72906
3007481,3.0931482
3007482,1.8312979
3007483,212.47234
3007484,106.0626
3007485,956.9515
3007486,2.4394314
3007487,0.50427306
3007488,21.28833
3007489,-0.003051281
3007490,20.976112
3007491,11193.814
3007492,0.10645878
3007493,1511.7462
3007494,47.420547
3007495,2669.7583
3007496,2885.5774
3007497,751.60925
3007498,685.2584
3007499,567.506
3007500,9856.104
3007501,101.5194
3007502,3.2865062
3007503,82.284355
3007504,157.61398
3007505,0.44536638
3007506,872.807
3007507,179.35416
3007508,35.32192
3007509,68.49885
3007510,715.61975
3007511,33.92112
3007512,1097.203
3007513,1098.5392
3007514,47.028736
3007515,48.387695
3007516,1458.5868
3007517,376.23972
3007518,9291.429
3007519,173.30475
3007520,93.13821
3007521,19.094551
3007522,-0.018827617
3007523,19.910456
3007524,9743.746
3007525,0.054921985
3007526,1348.0736
3007527,43.692005
3007528,2516.6335
3007529,2443.2441
3007530,731.4733
3007531,515.0385
3007532,500.8182
3007533,9537.202
3007534,113.78345
3007535,2.1123104
3007536,59.78353
3007537,111.042816
3007538,0.36872172
3007539,849.0657
3007540,119.77146
3007541,54.32124
3007542,38.648514
3007543,514.8577
3007544,26.755112
3007545,1150.4843
3007546,992.6536
3007547,35.854424
3007548,40.188652
3007549,1529.7917
3007550,316.24628
3007551,8984.641
3007552,167.7381
3007553,98.23273
3007554,17.168451
3007555,0.0011280775
3007556,24.238537
3007557,7057.373
3007558,0.07045305
3007559,1216.4429
3007560,29.489525
3007561,2436.1716
3007562,2310.7178
3007563,845.83636
3007564,246.03113
3007565,295.90204
3007566,8194.005
3007567,66.53075
3007568,1.3986812
3007569,38.449745
3007570,67.44575
3007571,0.138224
3007572,741.499
3007573,176.96692
3007574,37.858772
3007575,22.900562
3007576,345.9406
3007577,15.298904
3007578,1088.7924
3007579,1227.585
3007580,34.352955
3007581,37.325584
3007582,1125.8788
3007583,192.55193
3007584,3336.655
3007585,138.62604
3007586,52.527283
3007587,18.114485
3007588,0.04336977
3007589,27.97444
3007590,7521.842
3007591,0.15024686
3007592,1311.2322
3007593,35.147724
3007594,2624.2275
3007595,2532.9023
3007596,877.33026
3007597,334.03012
3007598,354.27847
3007599,8987.743
3007600,73.04741
3007601,1.6357727
3007602,61.740524
3007603,99.76285
3007604,0.51057327
3007605,827.81964
3007606,220.12904
3007607,37.850945
3007608,38.58605
3007609,451.72415
3007610,16.887049
3007611,1104.9738
3007612,1169.5695
3007613,34.926853
3007614,45.499672
3007615,1422.3241
3007616,248.7966
3007617,4858.3867
3007618,131.07274
3007619,60.899734
3007620,15.520786
3007621,-0.02146995
3007622,22.817875
3007623,6168.9297
3007624,0.015566707
3007625,1042.7634
3007626,28.838211
3007627,2081.254
3007628,1675.0568
3007629,676.9445
3007630,206.19089
3007631,242.39235
3007632,6578.73
3007633,49.89501
3007634,0.7704779
3007635,24.742706
3007636,53.944824
3007637,0.055082083
3007638,664.0525
3007639,148.33978
3007640,19.540205
3007641,19.083654
3007642,296.30026
3007643,9.406582
3007644,845.4194
3007645,1034.8971
3007646,25.437862
3007647,30.865921
3007648,915.99164
3007649,128.62132
3007650,2360.9028
3007651,79.27529
3007652,27.887411
3007653,13.63475
3007654,-0.16028994
3007655,16.061714
3007656,7228.2803
3007657,-0.09404343
3007658,997.733
3007659,34.250072
3007660,1904.9517
3007661,2114.6248
3007662,529.64545
3007663,428.6806
3007664,435.07764
3007665,6930.695
3007666,68.6394
3007667,1.2132192
3007668,43.596
3007669,52.018475
3007670,0.1316458
3007671,583.3065
3007672,41.40417
3007673,46.051487
3007674,32.45937
3007675,488.04538
3007676,20.824162
3007677,868.47864
3007678,744.46765
3007679,26.680515
3007680,36.695274
3007681,1152.6987
3007682,231.96399
3007683,7574.087
3007684,77.96603
3007685,59.832882
3007686,6.421728
3007687,0.061419368
3007688,6.3824763
3007689,1847.653
3007690,-0.07896525
3007691,409.50882
3007692,26.19093
3007693,954.6252
3007694,606.1618
3007695,200.27167
3007696,109.41426
3007697,107.004074
3007698,2537.5815
3007699,27.142334
3007700,1.011914
3007701,25.672085
3007702,37.322067
3007703,0.31128776
3007704,269.52417
3007705,15.632679
3007706,11.00211
3007707,8.953173
3007708,140.84357
3007709,9.209063
3007710,209.3016
3007711,314.29028
3007712,4.288043
3007713,7.853858
3007714,219.13853
3007715,59.5967
3007716,1743.5011
3007717,0.6049547
3007718,9.350368
3007719,12.333171
3007720,0.07048941
3007721,20.887482
3007722,4815.1064
3007723,0.08910763
3007724,847.7959
3007725,37.80972
3007726,1796.008
3007727,1367.5193
3007728,533.69977
3007729,148.58337
3007730,206.3509
3007731,5714.478
3007732,91.881714
3007733,1.3453021
3007734,32.556374
3007735,64.16437
3007736,0.2652402
3007737,556.5298
3007738,112.98461
3007739,10.423741
3007740,3.4688048
3007741,332.7216
3007742,13.516644
3007743,804.4579
3007744,763.85156
3007745,16.282616
3007746,30.316145
3007747,534.2829
3007748,97.27934
3007749,2282.9348
3007750,53.057995
3007751,20.219866
3007752,7.7889547
3007753,0.0053441525
3007754,10.566633
3007755,5208.1714
3007756,0.028717875
3007757,860.51196
3007758,13.170958
3007759,1355.7543
3007760,1522.4263
3007761,295.47763
3007762,389.57028
3007763,290.6662
3007764,5889.0103
3007765,42.888012
3007766,1.3548746
3007767,38.475327
3007768,56.62599
3007769,0.24930441
3007770,412.1865
3007771,4.106992
3007772,55.0126
3007773,7.3884487
3007774,299.0747
3007775,16.892225
3007776,558.9716
3007777,488.259
3007778,26.421875
3007779,16.741858
3007780,729.0753
3007781,134.25632
3007782,4900.069
3007783,3.936677
3007784,36.587097
3007785,15.169235
3007786,-0.0025969148
3007787,13.312398
3007788,5099.4917
3007789,-0.03464824
3007790,735.26044
3007791,16.07429
3007792,1573.9962
3007793,1198.364
3007794,376.38635
3007795,291.363
3007796,367.86804
3007797,5160.9385
3007798,50.564865
3007799,2.1245666
3007800,47.589375
3007801,52.90483
3007802,0.14933968
3007803,520.057
3007804,11.304211
3007805,58.247787
3007806,7.9951334
3007807,380.18033
3007808,13.223711
3007809,529.2127
3007810,494.251
3007811,17.727972
3007812,31.073753
3007813,563.64777
3007814,159.72874
3007815,4945.2446
3007816,2.8793705
3007817,8.984692
3007818,13.530879
3007819,0.1935085
3007820,6.2208934
3007821,3432.5364
3007822,0.102457404
3007823,534.51447
3007824,10.782441
3007825,1074.4911
3007826,681.9454
3007827,281.6337
3007828,123.0347
3007829,156.96208
3007830,2749.3035
3007831,18.582136
3007832,1.0812645
3007833,21.710957
3007834,36.158157
3007835,0.06241703
3007836,301.01318
3007837,5.270859
3007838,17.258224
3007839,5.3641176
3007840,228.62164
3007841,5.5580654
3007842,275.4982
3007843,374.2413
3007844,6.427233
3007845,8.853958
3007846,238.60712
3007847,72.67799
3007848,2618.006
3007849,0.36630082
3007850,3.0567513
3007851,7.913883
3007852,0.045052886
3007853,1.8064725
3007854,4051.5178
3007855,0.054080963
3007856,260.83243
3007857,3.9843373
3007858,1223.4348
3007859,278.27924
3007860,231.08418
3007861,75.86313
3007862,67.492004
3007863,3251.047
3007864,6.4176245
3007865,0.59004843
3007866,15.018818
3007867,16.806835
3007868,0.12662399
3007869,244.79678
3007870,0.16605401
3007871,0.12977111
3007872,3.442597
3007873,69.290215
3007874,1.3751619
3007875,56.05947
3007876,215.54803
3007877,0.32407868
3007878,2.7657292
3007879,82.0022
3007880,77.38588
3007881,599.3775
3007882,-0.10674524
3007883,2.8811173
3007884,6.0729136
3007885,0.16862226
3007886,7.798607
3007887,3825.1184
3007888,0.1284697
3007889,686.6044
3007890,21.11909
3007891,1332.6469
3007892,1302.3284
3007893,374.9889
3007894,233.29044
3007895,191.77307
3007896,4357.5854
3007897,42.3132
3007898,1.5026002
3007899,29.86177
3007900,49.873768
3007901,0.31549847
3007902,390.96194
3007903,29.071348
3007904,20.705858
3007905,33.41303
3007906,232.94893
3007907,10.900057
3007908,523.8908
3007909,477.12616
3007910,11.344022
3007911,16.308546
3007912,679.8225
3007913,110.2008
3007914,3436.9136
3007915,0.08964634
3007916,36.571552
3007917,4.7763467
3007918,-0.0733853
3007919,5.1647263
3007920,3554.559
3007921,-0.1359663
3007922,556.5819
3007923,25.306065
3007924,946.19653
3007925,1027.2344
3007926,208.9517
3007927,286.36337
3007928,235.61841
3007929,3345.088
3007930,42.753613
3007931,1.8104277
3007932,22.111399
3007933,41.232002
3007934,0.16026461
3007935,285.56223
3007936,20.404123
3007937,33.611412
3007938,11.831866
3007939,281.13712
3007940,14.946014
3007941,401.3263
3007942,276.2453
3007943,8.974339
3007944,17.625134
3007945,606.27765
3007946,124.95307
3007947,4901.775
3007948,0.0059349537
3007949,32.009476
3007950,6.229256
3007951,0.20156264
3007952,8.998585
3007953,4437.134
3007954,0.1767174
3007955,786.09155
3007956,35.434875
3007957,1350.7852
3007958,1641.4908
3007959,313.63156
3007960,360.4163
3007961,280.7541
3007962,4997.477
3007963,48.36738
3007964,2.730101
3007965,33.403904
3007966,64.72628
3007967,0.72530925
3007968,410.7203
3007969,36.797295
3007970,50.25341
3007971,20.616955
3007972,333.217
3007973,24.454885
3007974,623.8707
3007975,474.4358
3007976,18.508945
3007977,24.537844
3007978,835.9118
3007979,173.02438
3007980,5079.302
3007981,0.24057531
3007982,39.33155
3007983,10.139889
3007984,0.24953282
3007985,6.036919
3007986,4198.309
3007987,-0.012078583
3007988,558.8485
3007989,22.05147
3007990,1709.4861
3007991,894.2401
3007992,613.8191
3007993,208.37286
3007994,168.38722
3007995,6665.127
3007996,17.206427
3007997,0.81097746
3007998,33.60163
3007999,49.681244
3008000,0.09790683
3008001,519.2009
3008002,14.25675
3008003,6.239271
3008004,9.682558
3008005,171.9093
3008006,4.228382
3008007,350.81277
3008008,518.8127
3008009,7.437587
3008010,10.904276
3008011,437.57086
3008012,107.219765
3008013,1473.8856
3008014,29.308485
3008015,20.312971
3008016,2.6724834
3008017,-0.41181195
3008018,2.8464782
3008019,1114.7526
3008020,-0.42522323
3008021,183.94012
3008022,3.216045
3008023,156.16307
3008024,305.38416
3008025,70.47489
3008026,70.68337
3008027,48.52952
3008028,1153.658
3008029,11.545954
3008030,0.19366848
3008031,5.86047
3008032,11.535301
3008033,-0.34269297
3008034,96.5628
3008035,8.485999
3008036,6.394869
3008037,1.5921199
3008038,35.649338
3008039,2.4928267
3008040,133.95193
3008041,96.68057
3008042,2.39997
3008043,3.4151015
3008044,174.20279
3008045,34.465675
3008046,1036.5923
3008047,-0.47395802
3008048,14.91114
3008049,2.0948465
3008050,-0.10887694
3008051,2.385904
3008052,1453.1016
3008053,-0.15294683
3008054,125.347916
3008055,2.833931
3008056,748.6272
3008057,344.7393
3008058,224.96265
3008059,50.91908
3008060,34.45513
3008061,2679.6384
3008062,5.6883717
3008063,0.12639546
3008064,8.047927
3008065,11.061842
3008066,-0.0061950684
3008067,202.90877
3008068,4.424342
3008069,-0.028613865
3008070,1.0557292
3008071,12.702848
3008072,1.00909
3008073,131.91907
3008074,214.98013
3008075,1.3689828
3008076,4.535295
3008077,173.00232
3008078,27.22055
3008079,258.0377
3008080,3.1873636
3008081,1.5028832
3008082,7.9127884
3008083,0.26383376
3008084,3.164126
3008085,5357.8003
3008086,-0.05099386
3008087,830.27997
3008088,10.796445
3008089,1869.6334
3008090,786.939
3008091,557.919
3008092,177.83855
3008093,96.042816
3008094,7373.0728
3008095,34.366653
3008096,0.55277133
3008097,19.859148
3008098,23.932308
3008099,0.06044686
3008100,489.3201
3008101,17.634443
3008102,2.3131075
3008103,7.7419004
3008104,57.51257
3008105,4.063999
3008106,573.91284
3008107,542.97015
3008108,3.4939666
3008109,14.079227
3008110,403.53198
3008111,90.73611
3008112,1127.9279
3008113,47.527935
3008114,9.962323
3008115,4.9322767
3008116,-0.042396367
3008117,0.89290285
3008118,1860.6832
3008119,-0.023107827
3008120,172.39818
3008121,7.4834185
3008122,906.83044
3008123,403.24622
3008124,216.71
3008125,61.992455
3008126,42.85053
3008127,3159.3748
3008128,14.3528385
3008129,0.87220836
3008130,11.746098
3008131,18.261457
3008132,0.35159338
3008133,183.95409
3008134,6.931395
3008135,0.057930827
3008136,19.950193
3008137,50.918507
3008138,1.8507013
3008139,166.57298
3008140,228.60643
3008141,1.659581
3008142,6.684694
3008143,168.9726
3008144,33.594673
3008145,315.20526
3008146,0.8948815
3008147,3.2868052
3008148,4.9212112
3008149,0.07164979
3008150,3.073475
3008151,1743.491
3008152,-0.08671236
3008153,137.50354
3008154,5.1954365
3008155,754.1824
3008156,244.78426
3008157,177.54704
3008158,45.937325
3008159,31.768608
3008160,2520.9666
3008161,10.212517
3008162,0.2746544
3008163,7.632283
3008164,13.00394
3008165,-0.11480272
3008166,152.64249
3008167,3.0604544
3008168,-0.22710061
3008169,2.310748
3008170,24.861557
3008171,1.1562781
3008172,127.093414
3008173,197.80048
3008174,0.8547672
3008175,4.3850093
3008176,107.35733
3008177,22.227669
3008178,177.40646
3008179,3.0147114
3008180,2.0405006
3008181,4.293331
3008182,-0.020744383
3008183,2.166461
3008184,1570.3601
3008185,-0.11786896
3008186,154.83601
3008187,5.4100413
3008188,1055.1058
3008189,360.87582
3008190,209.71767
3008191,43.966423
3008192,37.174297
3008193,2659.5576
3008194,12.482422
3008195,0.32449806
3008196,9.879317
3008197,19.061718
3008198,-0.012901485
3008199,183.48936
3008200,1.0170789
3008201,-0.13206297
3008202,1.8661203
3008203,23.09906
3008204,1.773123
3008205,206.41014
3008206,249.75433
3008207,1.2546637
3008208,4.349148
3008209,88.468704
3008210,68.33752
3008211,357.43585
3008212,3.8643632
3008213,1.9507616
3008214,4.494855
3008215,0.43635166
3008216,2.801428
3008217,1714.5315
3008218,-0.115095735
3008219,145.63928
3008220,1.96502
3008221,804.7795
3008222,356.12338
3008223,214.47794
3008224,68.60092
3008225,51.105484
3008226,2627.1633
3008227,6.8640113
3008228,0.44452548
3008229,10.124742
3008230,18.321798
3008231,0.029109359
3008232,203.025
3008233,8.820144
3008234,-0.10098368
3008235,3.071795
3008236,19.28167
3008237,1.4944515
3008238,119.929474
3008239,201.6397
3008240,0.9192102
3008241,4.825548
3008242,107.34223
3008243,30.480707
3008244,484.27408
3008245,8.338954
3008246,3.1009412
3008247,5.7867923
3008248,0.09427476
3008249,2.6710832
3008250,1797.8212
3008251,0.04304838
3008252,194.45097
3008253,4.725907
3008254,1213.9167
3008255,342.86844
3008256,237.13356
3008257,165.25815
3008258,46.917675
3008259,2425.0535
3008260,9.944258
3008261,0.32722592
3008262,11.169344
3008263,15.873999
3008264,0.22707224
3008265,234.13857
3008266,0.23224187
3008267,-0.019258201
3008268,2.2009373
3008269,56.949463
3008270,1.6147091
3008271,72.19832
3008272,216.61285
3008273,1.0495267
3008274,3.6084552
3008275,98.31182
3008276,35.444233
3008277,500.32956
3008278,-0.110125124
3008279,0.7693585
3008280,10.026624
3008281,0.61815166
3008282,5.294967
3008283,4103.114
3008284,0.22297418
3008285,573.69684
3008286,6.412902
3008287,1499.516
3008288,956.40076
3008289,610.2499
3008290,260.13815
3008291,120.67574
3008292,5466.522
3008293,23.120916
3008294,1.1532576
3008295,21.578835
3008296,26.808048
3008297,0.5065813
3008298,392.94058
3008299,1.6457899
3008300,0.32821393
3008301,19.775618
3008302,77.07935
3008303,4.1957335
3008304,318.78006
3008305,472.36707
3008306,3.5898423
3008307,10.860608
3008308,394.84332
3008309,78.164894
3008310,1239.7286
3008311,28.92686
3008312,13.519405
3008313,5.5020323
3008314,0.21728778
3008315,6.932655
3008316,3086.3118
3008317,-0.06127256
3008318,791.9811
3008319,4.9018126
3008320,815.2599
3008321,748.7011
3008322,350.40686
3008323,202.64595
3008324,75.9921
3008325,3445.4421
3008326,15.183235
3008327,0.7001556
3008328,16.892925
3008329,23.817743
3008330,0.2525741
3008331,308.23892
3008332,16.367687
3008333,4.6842813
3008334,7.87109
3008335,83.592834
3008336,2.9593601
3008337,133.97968
3008338,290.79935
3008339,5.7438645
3008340,7.90267
3008341,259.5804
3008342,70.08982
3008343,1335.318
3008344,51.3532
3008345,11.589629
3008346,7.4924145
3008347,0.38565135
3008348,2.5708873
3008349,2398.936
3008350,-0.032291353
3008351,184.6083
3008352,4.5527678
3008353,838.1604
3008354,358.26468
3008355,259.4974
3008356,71.71632
3008357,50.410328
3008358,3433.3745
3008359,21.993116
3008360,1.1754866
3008361,11.894337
3008362,13.326692
3008363,0.1581868
3008364,183.43753
3008365,7.734708
3008366,-0.01596415
3008367,4.122539
3008368,30.946983
3008369,2.5379624
3008370,150.13057
3008371,211.70184
3008372,1.3614717
3008373,5.582868
3008374,149.2378
3008375,29.988945
3008376,410.42105
3008377,1.138238
3008378,3.1756115
3008379,6.7331014
3008380,0.21465755
3008381,9.329087
3008382,3370.6145
3008383,0.10174918
3008384,632.2159
3008385,10.505122
3008386,1029.2102
3008387,1070.3497
3008388,260.02414
3008389,208.94492
3008390,141.46474
3008391,4195.6665
3008392,37.414196
3008393,9.260185
3008394,13.310535
3008395,31.77747
3008396,0.3503301
3008397,345.72958
3008398,36.657566
3008399,18.68601
3008400,5.8613896
3008401,111.7878
3008402,9.286482
3008403,444.67194
3008404,406.46747
3008405,10.116145
3008406,13.249022
3008407,573.17395
3008408,111.97479
3008409,2900.0771
3008410,0.22072113
3008411,40.54646
3008412,11.714663
3008413,0.41786563
3008414,6.8694096
3008415,5559.3003
3008416,0.012811422
3008417,883.53186
3008418,7.854459
3008419,1829.4327
3008420,1263.979
3008421,855.5437
3008422,209.24185
3008423,106.601326
3008424,7200.1167
3008425,22.225187
3008426,0.8806567
3008427,22.122427
3008428,41.242016
3008429,0.1736083
3008430,516.0755
3008431,10.738572
3008432,6.234968
3008433,10.594238
3008434,96.750885
3008435,3.6057105
3008436,345.87854
3008437,701.8911
3008438,6.8423266
3008439,8.535114
3008440,365.6139
3008441,98.22231
3008442,1343.0819
3008443,44.04359
3008444,16.329865
3008445,14.459034
3008446,0.77838445
3008447,7.8144503
3008448,4260.5635
3008449,0.1389023
3008450,783.217
3008451,5.999719
3008452,1857.8926
3008453,999.4489
3008454,572.95856
3008455,304.73178
3008456,108.642395
3008457,6113.038
3008458,26.976358
3008459,1.1024158
3008460,36.40217
3008461,58.3375
3008462,0.5105368
3008463,513.68823
3008464,7.0031786
3008465,4.5901284
3008466,13.291117
3008467,137.469
3008468,4.3814898
3008469,171.85004
3008470,534.32886
3008471,5.348202
3008472,8.5950985
3008473,267.7264
3008474,155.5572
3008475,1267.7196
3008476,1.599319
3008477,7.822384
3008478,5.5393434
3008479,0.032485247
3008480,2.259285
3008481,2023.3756
3008482,-0.0645076
3008483,166.41301
3008484,5.9087358
3008485,813.4471
3008486,335.62457
3008487,167.74559
3008488,61.345047
3008489,52.952682
3008490,2652.421
3008491,9.991703
3008492,0.38402534
3008493,15.624853
3008494,20.610647
3008495,0.17344439
3008496,191.79018
3008497,1.6327565
3008498,0.11937988
3008499,4.790894
3008500,50.304317
3008501,2.7176914
3008502,120.41499
3008503,215.1964
3008504,1.3928707
3008505,5.4038196
3008506,163.03496
3008507,37.621284
3008508,480.40536
3008509,5.3612356
3008510,1.7586756
3008511,2.1546123
3008512,-0.1414991
3008513,2.7749794
3008514,1759.1494
3008515,-0.13151395
3008516,305.89166
3008517,11.728334
3008518,525.0236
3008519,545.7496
3008520,142.17375
3008521,64.33888
3008522,67.99233
3008523,1807.3182
3008524,24.499786
3008525,0.26832283
3008526,12.202238
3008527,22.360575
3008528,0.07159054
3008529,170.36804
3008530,13.562937
3008531,2.7845166
3008532,6.742012
3008533,64.28762
3008534,5.837263
3008535,559.7708
3008536,250.97029
3008537,3.8561134
3008538,6.281678
3008539,297.0594
3008540,40.357044
3008541,1145.4058
3008542,-0.011860669
3008543,7.10336
3008544,3.4666166
3008545,0.022914886
3008546,2.5517259
3008547,3365.901
3008548,0.15231764
3008549,689.497
3008550,12.146335
3008551,965.09894
3008552,1232.6324
3008553,293.79065
3008554,204.80862
3008555,129.41428
3008556,3181.0867
3008557,25.204605
3008558,0.78339386
3008559,18.254322
3008560,41.49463
3008561,0.03414166
3008562,255.25171
3008563,11.901933
3008564,36.90372
3008565,7.7586756
3008566,106.99269
3008567,12.501838
3008568,373.50897
3008569,369.3282
3008570,15.053118
3008571,9.815796
3008572,498.137
3008573,104.8756
3008574,2879.0305
3008575,0.09158611
3008576,21.706528
3008577,4.840383
3008578,0.12088609
3008579,5.2966495
3008580,2042.1512
3008581,0.096292734
3008582,372.87946
3008583,6.181316
3008584,434.80597
3008585,627.1153
3008586,157.3174
3008587,147.0968
3008588,99.914345
3008589,1807.6736
3008590,20.36261
3008591,0.7726989
3008592,13.398667
3008593,15.942947
3008594,0.28485084
3008595,128.86707
3008596,0.5757953
3008597,28.415865
3008598,3.8657198
3008599,168.75334
3008600,8.647953
3008601,235.19875
3008602,198.06929
3008603,5.414801
3008604,7.0758295
3008605,215.44427
3008606,46.777893
3008607,1936.4502
3008608,1.0670712
3008609,3.0526924
3008610,5.459327
3008611,-0.061787486
3008612,0.7697743
3008613,1388.4973
3008614,-0.19484663
3008615,288.2058
3008616,5.563632
3008617,420.0093
3008618,382.86584
3008619,108.89253
3008620,56.14753
3008621,40.511383
3008622,1656.89
3008623,8.163897
3008624,0.5581206
3008625,11.207806
3008626,13.218302
3008627,0.10665834
3008628,121.7761
3008629,0.7516241
3008630,5.6721487
3008631,1.2785425
3008632,33.01004
3008633,1.1107056
3008634,202.78427
3008635,217.89679
3008636,3.7416415
3008637,2.183023
3008638,169.08563
3008639,29.09658
3008640,764.1419
3008641,0.8795136
3008642,3.392426
3008643,7.610279
3008644,0.24606466
3008645,6.332748
3008646,4800.6597
3008647,0.3068341
3008648,818.8166
3008649,17.117718
3008650,1105.3224
3008651,1546.5835
3008652,393.1768
3008653,334.2903
3008654,162.32393
3008655,3924.1462
3008656,28.675793
3008657,2.5996773
3008658,24.005676
3008659,38.557076
3008660,0.5788965
3008661,354.19904
3008662,10.223423
3008663,46.48315
3008664,8.376821
3008665,206.52025
3008666,7.531706
3008667,347.13425
3008668,435.65546
3008669,14.0162325
3008670,12.9774685
3008671,559.554
3008672,110.70893
3008673,3763.663
3008674,2.190225
3008675,22.190607
3008676,8.306066
3008677,0.22806919
3008678,1.7000697
3008679,4681.242
3008680,0.11621153
3008681,1084.5194
3008682,13.679649
3008683,1687.9653
3008684,1327.3058
3008685,508.6298
3008686,318.79395
3008687,77.42371
3008688,6379.736
3008689,20.293093
3008690,1.2238688
3008691,22.383595
3008692,28.873787
3008693,0.67280126
3008694,369.67886
3008695,-0.07927024
3008696,7.534873
3008697,5.4609127
3008698,101.70666
3008699,1.8713326
3008700,211.3114
3008701,518.11414
3008702,6.898411
3008703,5.576606
3008704,315.91956
3008705,88.44728
3008706,1724.0585
3008707,4.84347
3008708,3.5621915
3008709,7.816169
3008710,0.29908133
3008711,1.7900028
3008712,4142.4805
3008713,0.115460396
3008714,881.08466
3008715,11.948366
3008716,1370.8253
3008717,1117.0
3008718,399.9929
3008719,297.2586
3008720,77.3768
3008721,5337.6006
3008722,23.032598
3008723,1.2773595
3008724,22.778477
3008725,28.851412
3008726,0.5556406
3008727,352.3459
3008728,-0.031289876
3008729,7.4016466
3008730,5.595879
3008731,129.38318
3008732,1.9130847
3008733,150.95253
3008734,396.52853
3008735,6.3427863
3008736,5.4856606
3008737,281.0549
3008738,79.23135
3008739,1510.9796
3008740,4.0521326
3008741,4.825938
3008742,13.830403
3008743,1.2599912
3008744,18.995638
3008745,7532.6104
3008746,0.21521854
3008747,1375.6272
3008748,31.555977
3008749,2152.1514
3008750,2753.8186
3008751,496.90067
3008752,638.6171
3008753,429.74942
3008754,9299.089
3008755,93.2269
3008756,3.5122194
3008757,36.632156
3008758,78.442345
3008759,1.383534
3008760,722.80176
3008761,65.65774
3008762,68.647766
3008763,88.71011
3008764,360.92554
3008765,34.182224
3008766,876.7442
3008767,801.45703
3008768,23.914762
3008769,32.29489
3008770,1375.7238
3008771,297.68143
3008772,9926.15
3008773,1.7717712
3008774,101.70239
3008775,2.9373116
3008776,0.05591929
3008777,0.9221482
3008778,1626.0348
3008779,-0.08464563
3008780,190.90974
3008781,3.2730904
3008782,751.2016
3008783,288.58282
3008784,134.60713
3008785,164.60965
3008786,40.04356
3008787,2342.3694
3008788,7.9962673
3008789,0.4743582
3008790,12.055949
3008791,9.777364
3008792,0.21773922
3008793,175.58467
3008794,0.45524
3008795,-0.04189682
3008796,3.2425838
3008797,42.241074
3008798,0.97509086
3008799,67.36638
3008800,134.39293
3008801,2.1014037
3008802,3.8894625
3008803,126.97858
3008804,23.5491
3008805,437.69528
3008806,0.2557217
3008807,3.9865384
3008808,10.203273
3008809,0.30334258
3008810,4.241299
3008811,4424.438
3008812,-0.005609274
